----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,CLB CLK.II.I MuxBit: 6,CLB CLK.II.I MuxBit: 7,IOB P43.O MuxBit: 5,IOB P43.O MuxBit: 3,IOB P43.O MuxBit: 1,IOB P43.O MuxBit: 0,PIP  156G9,CLB HH.D MuxBit: 0,CLB HH.D MuxBit: 1,CLB HH.D MuxBit: 2,IOB P43.I PAD/Latched,----- NOT USED -----,IOB P43,IOB P43.T MuxBit: 1,IOB P43.T MuxBit: 2,IOB P42.T MuxBit: 2,IOB P42.I PAD/Latched,IOB P42,IOB P42.T MuxBit: 1,IOB P42.O MuxBit: 0,IOB P42.O MuxBit: 3,IOB P41.O MuxBit: 3,IOB P41.O MuxBit: 1,IOB P41.O MuxBit: 0,PIP  136G9,CLB HG.D MuxBit: 0,CLB HG.D MuxBit: 1,CLB HG.D MuxBit: 2,IOB P41.I PAD/Latched,----- NOT USED -----,IOB P41,IOB P41.T MuxBit: 1,IOB P41.T MuxBit: 2,IOB P40.T MuxBit: 2,IOB P40.I PAD/Latched,IOB P40,IOB P40.T MuxBit: 1,IOB P40.O MuxBit: 0,IOB P40.O MuxBit: 3,Bidi 125G6,Bidi 125G7,IOB P39.O MuxBit: 3,IOB P39.O MuxBit: 1,IOB P39.O MuxBit: 0,PIP  116G9,CLB HF.D MuxBit: 0,CLB HF.D MuxBit: 1,CLB HF.D MuxBit: 2,IOB P39.I PAD/Latched,----- NOT USED -----,IOB P39,IOB P39.T MuxBit: 1,IOB P39.T MuxBit: 2,IOB P38.T MuxBit: 2,IOB P38.I PAD/Latched,IOB P38,IOB P38.T MuxBit: 1,IOB P38.O MuxBit: 0,IOB P38.O MuxBit: 3,IOB P37.O MuxBit: 3,IOB P37.O MuxBit: 1,IOB P37.O MuxBit: 0,PIP  96G9,CLB HE.D MuxBit: 0,CLB HE.D MuxBit: 1,CLB HE.D MuxBit: 2,IOB P37.I PAD/Latched,----- NOT USED -----,IOB P37,IOB P37.T MuxBit: 1,IOB P37.T MuxBit: 2,IOB P36.T MuxBit: 2,IOB P36.I PAD/Latched,IOB P36,IOB P36.T MuxBit: 1,IOB P36.O MuxBit: 0,IOB P36.O MuxBit: 3,IOB P34.O MuxBit: 3,IOB P34.O MuxBit: 1,IOB P34.O MuxBit: 0,PIP  76G9,CLB HD.D MuxBit: 0,CLB HD.D MuxBit: 1,CLB HD.D MuxBit: 2,IOB P34.I PAD/Latched,----- NOT USED -----,IOB P34,IOB P34.T MuxBit: 1,IOB P34.T MuxBit: 2,IOB P33.T MuxBit: 2,IOB P33.I PAD/Latched,IOB P33,IOB P33.T MuxBit: 1,IOB P33.O MuxBit: 0,IOB P33.O MuxBit: 3,Bidi 65G6,Bidi 65G7,IOB P32.O MuxBit: 3,IOB P32.O MuxBit: 1,IOB P32.O MuxBit: 0,PIP  56G9,CLB HC.D MuxBit: 0,CLB HC.D MuxBit: 1,CLB HC.D MuxBit: 2,IOB P32.I PAD/Latched,----- NOT USED -----,IOB P32,IOB P32.T MuxBit: 1,IOB P32.T MuxBit: 2,IOB P31.T MuxBit: 2,IOB P31.I PAD/Latched,IOB P31,IOB P31.T MuxBit: 1,IOB P31.O MuxBit: 0,IOB P31.O MuxBit: 3,IOB P30.O MuxBit: 3,IOB P30.O MuxBit: 1,IOB P30.O MuxBit: 0,PIP  36G9,CLB HB.D MuxBit: 0,CLB HB.D MuxBit: 1,CLB HB.D MuxBit: 2,IOB P30.I PAD/Latched,----- NOT USED -----,IOB P30,IOB P30.T MuxBit: 1,IOB P30.T MuxBit: 2,IOB P29.T MuxBit: 2,IOB P29.I PAD/Latched,IOB P29,IOB P29.T MuxBit: 1,IOB P29.O MuxBit: 0,IOB P29.O MuxBit: 3,IOB P28.O MuxBit: 3,IOB P28.O MuxBit: 1,IOB P28.O MuxBit: 0,PIP  12G9,CLB HA.D MuxBit: 0,CLB HA.D MuxBit: 1,CLB HA.D MuxBit: 2,IOB P28.I PAD/Latched,----- NOT USED -----,IOB P28,IOB P28.T MuxBit: 1,IOB P28.T MuxBit: 2,IOB P27.T MuxBit: 2,IOB P27.I PAD/Latched,IOB P27,IOB P27.T MuxBit: 1,IOB P27.O MuxBit: 0,IOB P27.O MuxBit: 3,Other Single/Unlimited FPGA readback if readback enabled,Other FPGA readback Enabled/Disable,----- NOT USED -----
----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,IOB P43.O MuxBit: 4,PIP  151G12,IOB P43.O MuxBit: 2,PIP  163G4,PIP  163G10,----- NOT USED -----,CLB HH.D MuxBit: 4,CLB HH.D MuxBit: 3,PIP  163G7,PIP  155G4,PIP  156G3,PIP  151G16,PIP  156G16,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,IOB P42.O MuxBit: 1,IOB P42.O MuxBit: 2,IOB P41.O MuxBit: 4,PIP  131G12,IOB P41.O MuxBit: 2,PIP  143G4,PIP  143G10,----- NOT USED -----,CLB HG.D MuxBit: 4,CLB HG.D MuxBit: 3,PIP  143G7,PIP  135G4,PIP  136G3,PIP  131G16,PIP  136G16,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,IOB P40.O MuxBit: 1,IOB P40.O MuxBit: 2,IOB P39.O MuxBit: 4,----- NOT USED -----,Bidi 125G9,PIP  111G12,IOB P39.O MuxBit: 2,PIP  123G4,PIP  123G10,----- NOT USED -----,CLB HF.D MuxBit: 4,CLB HF.D MuxBit: 3,PIP  123G7,PIP  115G4,PIP  116G3,PIP  111G16,PIP  116G16,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,IOB P38.O MuxBit: 1,IOB P38.O MuxBit: 2,IOB P37.O MuxBit: 4,PIP  91G12,IOB P37.O MuxBit: 2,PIP  103G4,PIP  103G10,----- NOT USED -----,CLB HE.D MuxBit: 4,CLB HE.D MuxBit: 3,PIP  103G7,PIP  95G4,PIP  96G3,PIP  91G16,PIP  96G16,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,IOB P36.O MuxBit: 1,IOB P36.O MuxBit: 2,IOB P34.O MuxBit: 4,PIP  71G12,IOB P34.O MuxBit: 2,PIP  83G4,PIP  83G10,----- NOT USED -----,CLB HD.D MuxBit: 4,CLB HD.D MuxBit: 3,PIP  83G7,PIP  75G4,PIP  76G3,PIP  71G16,PIP  76G16,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,IOB P33.O MuxBit: 1,IOB P33.O MuxBit: 2,IOB P32.O MuxBit: 4,----- NOT USED -----,Bidi 65G9,PIP  51G12,IOB P32.O MuxBit: 2,PIP  63G4,PIP  63G10,----- NOT USED -----,CLB HC.D MuxBit: 4,CLB HC.D MuxBit: 3,PIP  63G7,PIP  55G4,PIP  56G3,PIP  51G16,PIP  56G16,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,IOB P31.O MuxBit: 1,IOB P31.O MuxBit: 2,IOB P30.O MuxBit: 4,PIP  31G12,IOB P30.O MuxBit: 2,PIP  43G4,PIP  43G10,----- NOT USED -----,CLB HB.D MuxBit: 4,CLB HB.D MuxBit: 3,PIP  43G7,PIP  35G4,PIP  36G3,PIP  31G16,PIP  36G16,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,IOB P29.O MuxBit: 1,IOB P29.O MuxBit: 2,IOB P28.O MuxBit: 4,PIP  9G12,IOB P28.O MuxBit: 2,PIP  23G4,PIP  23G10,----- NOT USED -----,CLB HA.D MuxBit: 4,CLB HA.D MuxBit: 3,PIP  23G7,PIP  11G4,PIP  12G3,PIP  9G16,PIP  12G16,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,IOB P27.O MuxBit: 1,IOB P27.O MuxBit: 2,IOB P27.O MuxBit: 4,IOB P27.K MuxBit: 1,IOB P27.K MuxBit: 0,----- NOT USED -----
Other UNknown 1,Other UNknown 2,CLB CLK.II.I MuxBit: 5,CLB CLK.II.I MuxBit: 2,CLB CLK.II.I MuxBit: 1,CLB CLK.II.I MuxBit: 3,CLB CLK.II.I MuxBit: 4,CLB CLK.II.I MuxBit: 0,PIP  176G6,Magic @ 150G11 2 3,Magic @ 150G11 8 4,Magic @ 150G11 7 4,Magic @ 150G11 1 8,Magic @ 150G11 1 7,PIP  155G10,PIP  155G12,PIP  155G7,PIP  155G13,PIP  153G9,PIP  153G16,PIP  159G6,Magic @ 147G8 2 4,Magic @ 147G8 4 8,Magic @ 147G8 7 4,PIP  147G12,Magic @ 147G8 1 8,Magic @ 147G8 3 7,Magic @ 130G11 2 3,Magic @ 130G11 8 4,Magic @ 130G11 7 4,Magic @ 130G11 1 8,Magic @ 130G11 1 7,PIP  135G10,PIP  135G12,PIP  135G7,PIP  135G13,PIP  133G9,PIP  133G16,PIP  139G6,Magic @ 127G8 2 4,Magic @ 127G8 4 8,Magic @ 127G8 7 4,PIP  127G12,Magic @ 127G8 1 8,Magic @ 127G8 3 7,----- NOT USED -----,----- NOT USED -----,Magic @ 110G11 2 3,Magic @ 110G11 8 4,Magic @ 110G11 7 4,Magic @ 110G11 1 8,Magic @ 110G11 1 7,PIP  115G10,PIP  115G12,PIP  115G7,PIP  115G13,PIP  113G9,PIP  113G16,PIP  119G6,Magic @ 107G8 2 4,Magic @ 107G8 4 8,Magic @ 107G8 7 4,PIP  107G12,Magic @ 107G8 1 8,Magic @ 107G8 3 7,Magic @ 90G11 2 3,Magic @ 90G11 8 4,Magic @ 90G11 7 4,Magic @ 90G11 1 8,Magic @ 90G11 1 7,PIP  95G10,PIP  95G12,PIP  95G7,PIP  95G13,PIP  93G9,PIP  93G16,PIP  99G6,Magic @ 87G8 2 4,Magic @ 87G8 4 8,Magic @ 87G8 7 4,PIP  87G12,Magic @ 87G8 1 8,Magic @ 87G8 3 7,Magic @ 70G11 2 3,Magic @ 70G11 8 4,Magic @ 70G11 7 4,Magic @ 70G11 1 8,Magic @ 70G11 1 7,PIP  75G10,PIP  75G12,PIP  75G7,PIP  75G13,PIP  73G9,PIP  73G16,PIP  79G6,Magic @ 67G8 2 4,Magic @ 67G8 4 8,Magic @ 67G8 7 4,PIP  67G12,Magic @ 67G8 1 8,Magic @ 67G8 3 7,----- NOT USED -----,----- NOT USED -----,Magic @ 50G11 2 3,Magic @ 50G11 8 4,Magic @ 50G11 7 4,Magic @ 50G11 1 8,Magic @ 50G11 1 7,PIP  55G10,PIP  55G12,PIP  55G7,PIP  55G13,PIP  53G9,PIP  53G16,PIP  59G6,Magic @ 47G8 2 4,Magic @ 47G8 4 8,Magic @ 47G8 7 4,PIP  47G12,Magic @ 47G8 1 8,Magic @ 47G8 3 7,Magic @ 30G11 2 3,Magic @ 30G11 8 4,Magic @ 30G11 7 4,Magic @ 30G11 1 8,Magic @ 30G11 1 7,PIP  35G10,PIP  35G12,PIP  35G7,PIP  35G13,PIP  33G9,PIP  33G16,PIP  39G6,Magic @ 27G8 2 4,Magic @ 27G8 4 8,Magic @ 27G8 7 4,PIP  27G12,Magic @ 27G8 1 8,Magic @ 27G8 3 7,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----
Other DONE pin Pullup/No Pullup,PIP  170G12,PIP  173G9,PIP  172G10,PIP  169G12,PIP  175G7,PIP  178G4,PIP  178G6,PIP  176G4,Magic @ 150G11 2 4,Magic @ 150G11 2 8,Magic @ 150G11 1 3,Magic @ 150G11 8 3,Magic @ 150G11 7 3,PIP  156G6,PIP  156G12,PIP  150G13,PIP  159G9,PIP  159G12,PIP  153G7,PIP  148G16,Magic @ 147G8 2 3,Magic @ 147G8 2 8,PIP  147G13,Magic @ 147G8 3 1,Magic @ 147G8 8 3,Magic @ 147G8 1 7,Magic @ 130G11 2 4,Magic @ 130G11 2 8,Magic @ 130G11 1 3,Magic @ 130G11 8 3,Magic @ 130G11 7 3,PIP  136G6,PIP  136G12,PIP  130G13,PIP  139G9,PIP  139G12,PIP  133G7,PIP  128G16,Magic @ 127G8 2 3,Magic @ 127G8 2 8,PIP  127G13,Magic @ 127G8 3 1,Magic @ 127G8 8 3,Magic @ 127G8 1 7,----- NOT USED -----,----- NOT USED -----,Magic @ 110G11 2 4,Magic @ 110G11 2 8,Magic @ 110G11 1 3,Magic @ 110G11 8 3,Magic @ 110G11 7 3,PIP  116G6,PIP  116G12,PIP  110G13,PIP  119G9,PIP  119G12,PIP  113G7,PIP  108G16,Magic @ 107G8 2 3,Magic @ 107G8 2 8,PIP  107G13,Magic @ 107G8 3 1,Magic @ 107G8 8 3,Magic @ 107G8 1 7,Magic @ 90G11 2 4,Magic @ 90G11 2 8,Magic @ 90G11 1 3,Magic @ 90G11 8 3,Magic @ 90G11 7 3,PIP  96G6,PIP  96G12,PIP  90G13,PIP  99G9,PIP  99G12,PIP  93G7,PIP  88G16,Magic @ 87G8 2 3,Magic @ 87G8 2 8,PIP  87G13,Magic @ 87G8 3 1,Magic @ 87G8 8 3,Magic @ 87G8 1 7,Magic @ 70G11 2 4,Magic @ 70G11 2 8,Magic @ 70G11 1 3,Magic @ 70G11 8 3,Magic @ 70G11 7 3,PIP  76G6,PIP  76G12,PIP  70G13,PIP  79G9,PIP  79G12,PIP  73G7,PIP  68G16,Magic @ 67G8 2 3,Magic @ 67G8 2 8,PIP  67G13,Magic @ 67G8 3 1,Magic @ 67G8 8 3,Magic @ 67G8 1 7,----- NOT USED -----,----- NOT USED -----,Magic @ 50G11 2 4,Magic @ 50G11 2 8,Magic @ 50G11 1 3,Magic @ 50G11 8 3,Magic @ 50G11 7 3,PIP  56G6,PIP  56G12,PIP  50G13,PIP  59G9,PIP  59G12,PIP  53G7,PIP  48G16,Magic @ 47G8 2 3,Magic @ 47G8 2 8,PIP  47G13,Magic @ 47G8 3 1,Magic @ 47G8 8 3,Magic @ 47G8 1 7,Magic @ 30G11 2 4,Magic @ 30G11 2 8,Magic @ 30G11 1 3,Magic @ 30G11 8 3,Magic @ 30G11 7 3,PIP  36G6,PIP  36G12,PIP  30G13,PIP  39G9,PIP  39G12,PIP  33G7,PIP  28G16,Magic @ 27G8 2 3,Magic @ 27G8 2 8,PIP  27G13,Magic @ 27G8 3 1,Magic @ 27G8 8 3,Magic @ 27G8 1 7,PIP  9G10,PIP  18G9,PIP  18G6,PIP  18G12,PIP  12G12,----- NOT USED -----,PIP  8G9,PIP  11G12,PIP  6G7,PIP  6G16,PIP  3G16,PIP  3G6,PIP  5G6,PIP  5G4,PIP  3G4,IOB P27.K MuxBit: 3,IOB P27.K MuxBit: 2,IOB P24.K MuxBit: 3,IOB P24.K MuxBit: 2,IOB P24.K MuxBit: 1,IOB P24.K MuxBit: 0
----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,IOB P46.T MuxBit: 1,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,CLB HH Logic Table: 2 Bit: 1,CLB HH Logic Table: 2 Bit: 0,CLB HH Logic Table: 2 Bit: 2,CLB HH Logic Table: 2 Bit: 3,CLB HH Logic Table: 2 Bit: 5,CLB HH Logic Table: 2 Bit: 4,CLB HH Logic Table: 2 Bit: 6,CLB HH Logic Table: 2 Bit: 7,CLB HH BASE FG,----- NOT USED -----,CLB HH Logic Table: 1 Bit: 7,CLB HH Logic Table: 1 Bit: 6,CLB HH Logic Table: 1 Bit: 4,CLB HH Logic Table: 1 Bit: 5,CLB HH Logic Table: 1 Bit: 3,CLB HH Logic Table: 1 Bit: 2,CLB HH Logic Table: 1 Bit: 0,CLB HH Logic Table: 1 Bit: 1,CLB HG Logic Table: 2 Bit: 1,CLB HG Logic Table: 2 Bit: 0,CLB HG Logic Table: 2 Bit: 2,CLB HG Logic Table: 2 Bit: 3,CLB HG Logic Table: 2 Bit: 5,CLB HG Logic Table: 2 Bit: 4,CLB HG Logic Table: 2 Bit: 6,CLB HG Logic Table: 2 Bit: 7,CLB HG BASE FG,----- NOT USED -----,CLB HG Logic Table: 1 Bit: 7,CLB HG Logic Table: 1 Bit: 6,CLB HG Logic Table: 1 Bit: 4,CLB HG Logic Table: 1 Bit: 5,CLB HG Logic Table: 1 Bit: 3,CLB HG Logic Table: 1 Bit: 2,CLB HG Logic Table: 1 Bit: 0,CLB HG Logic Table: 1 Bit: 1,Bidi 125G28,Bidi 125G10,CLB HF Logic Table: 2 Bit: 1,CLB HF Logic Table: 2 Bit: 0,CLB HF Logic Table: 2 Bit: 2,CLB HF Logic Table: 2 Bit: 3,CLB HF Logic Table: 2 Bit: 5,CLB HF Logic Table: 2 Bit: 4,CLB HF Logic Table: 2 Bit: 6,CLB HF Logic Table: 2 Bit: 7,CLB HF BASE FG,----- NOT USED -----,CLB HF Logic Table: 1 Bit: 7,CLB HF Logic Table: 1 Bit: 6,CLB HF Logic Table: 1 Bit: 4,CLB HF Logic Table: 1 Bit: 5,CLB HF Logic Table: 1 Bit: 3,CLB HF Logic Table: 1 Bit: 2,CLB HF Logic Table: 1 Bit: 0,CLB HF Logic Table: 1 Bit: 1,CLB HE Logic Table: 2 Bit: 1,CLB HE Logic Table: 2 Bit: 0,CLB HE Logic Table: 2 Bit: 2,CLB HE Logic Table: 2 Bit: 3,CLB HE Logic Table: 2 Bit: 5,CLB HE Logic Table: 2 Bit: 4,CLB HE Logic Table: 2 Bit: 6,CLB HE Logic Table: 2 Bit: 7,CLB HE BASE FG,----- NOT USED -----,CLB HE Logic Table: 1 Bit: 7,CLB HE Logic Table: 1 Bit: 6,CLB HE Logic Table: 1 Bit: 4,CLB HE Logic Table: 1 Bit: 5,CLB HE Logic Table: 1 Bit: 3,CLB HE Logic Table: 1 Bit: 2,CLB HE Logic Table: 1 Bit: 0,CLB HE Logic Table: 1 Bit: 1,CLB HD Logic Table: 2 Bit: 1,CLB HD Logic Table: 2 Bit: 0,CLB HD Logic Table: 2 Bit: 2,CLB HD Logic Table: 2 Bit: 3,CLB HD Logic Table: 2 Bit: 5,CLB HD Logic Table: 2 Bit: 4,CLB HD Logic Table: 2 Bit: 6,CLB HD Logic Table: 2 Bit: 7,CLB HD BASE FG,----- NOT USED -----,CLB HD Logic Table: 1 Bit: 7,CLB HD Logic Table: 1 Bit: 6,CLB HD Logic Table: 1 Bit: 4,CLB HD Logic Table: 1 Bit: 5,CLB HD Logic Table: 1 Bit: 3,CLB HD Logic Table: 1 Bit: 2,CLB HD Logic Table: 1 Bit: 0,CLB HD Logic Table: 1 Bit: 1,Bidi 65G28,Bidi 65G10,CLB HC Logic Table: 2 Bit: 1,CLB HC Logic Table: 2 Bit: 0,CLB HC Logic Table: 2 Bit: 2,CLB HC Logic Table: 2 Bit: 3,CLB HC Logic Table: 2 Bit: 5,CLB HC Logic Table: 2 Bit: 4,CLB HC Logic Table: 2 Bit: 6,CLB HC Logic Table: 2 Bit: 7,CLB HC BASE FG,----- NOT USED -----,CLB HC Logic Table: 1 Bit: 7,CLB HC Logic Table: 1 Bit: 6,CLB HC Logic Table: 1 Bit: 4,CLB HC Logic Table: 1 Bit: 5,CLB HC Logic Table: 1 Bit: 3,CLB HC Logic Table: 1 Bit: 2,CLB HC Logic Table: 1 Bit: 0,CLB HC Logic Table: 1 Bit: 1,CLB HB Logic Table: 2 Bit: 1,CLB HB Logic Table: 2 Bit: 0,CLB HB Logic Table: 2 Bit: 2,CLB HB Logic Table: 2 Bit: 3,CLB HB Logic Table: 2 Bit: 5,CLB HB Logic Table: 2 Bit: 4,CLB HB Logic Table: 2 Bit: 6,CLB HB Logic Table: 2 Bit: 7,CLB HB BASE FG,----- NOT USED -----,CLB HB Logic Table: 1 Bit: 7,CLB HB Logic Table: 1 Bit: 6,CLB HB Logic Table: 1 Bit: 4,CLB HB Logic Table: 1 Bit: 5,CLB HB Logic Table: 1 Bit: 3,CLB HB Logic Table: 1 Bit: 2,CLB HB Logic Table: 1 Bit: 0,CLB HB Logic Table: 1 Bit: 1,CLB HA Logic Table: 2 Bit: 1,CLB HA Logic Table: 2 Bit: 0,CLB HA Logic Table: 2 Bit: 2,CLB HA Logic Table: 2 Bit: 3,CLB HA Logic Table: 2 Bit: 5,CLB HA Logic Table: 2 Bit: 4,CLB HA Logic Table: 2 Bit: 6,CLB HA Logic Table: 2 Bit: 7,CLB HA BASE FG,----- NOT USED -----,CLB HA Logic Table: 1 Bit: 7,CLB HA Logic Table: 1 Bit: 6,CLB HA Logic Table: 1 Bit: 4,CLB HA Logic Table: 1 Bit: 5,CLB HA Logic Table: 1 Bit: 3,CLB HA Logic Table: 1 Bit: 2,CLB HA Logic Table: 1 Bit: 0,CLB HA Logic Table: 1 Bit: 1,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----
IOB P46.I PAD/Latched,IOB P46,IOB P46.T MuxBit: 2,PIP  172G14,PIP  169G14,PIP  175G14,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,CLB HH Logic Table: 2 Mux C/D/Q Bit: 1,CLB HH Logic Table: 2 Mux C/D/Q Bit: 0,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,CLB HH Logic Table: 2 Mux B/C,CLB HH Logic Table: 2 Mux A/B,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,CLB HH Logic Table: 1 Mux A/B,CLB HH Logic Table: 1 Mux B/C,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,CLB HH Logic Table: 1 Mux C/D/Q Bit: 0,CLB HH Logic Table: 1 Mux C/D/Q Bit: 1,CLB HG Logic Table: 2 Mux C/D/Q Bit: 1,CLB HG Logic Table: 2 Mux C/D/Q Bit: 0,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,CLB HG Logic Table: 2 Mux B/C,CLB HG Logic Table: 2 Mux A/B,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,CLB HG Logic Table: 1 Mux A/B,CLB HG Logic Table: 1 Mux B/C,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,CLB HG Logic Table: 1 Mux C/D/Q Bit: 0,CLB HG Logic Table: 1 Mux C/D/Q Bit: 1,----- NOT USED -----,----- NOT USED -----,CLB HF Logic Table: 2 Mux C/D/Q Bit: 1,CLB HF Logic Table: 2 Mux C/D/Q Bit: 0,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,CLB HF Logic Table: 2 Mux B/C,CLB HF Logic Table: 2 Mux A/B,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,CLB HF Logic Table: 1 Mux A/B,CLB HF Logic Table: 1 Mux B/C,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,CLB HF Logic Table: 1 Mux C/D/Q Bit: 0,CLB HF Logic Table: 1 Mux C/D/Q Bit: 1,CLB HE Logic Table: 2 Mux C/D/Q Bit: 1,CLB HE Logic Table: 2 Mux C/D/Q Bit: 0,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,CLB HE Logic Table: 2 Mux B/C,CLB HE Logic Table: 2 Mux A/B,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,CLB HE Logic Table: 1 Mux A/B,CLB HE Logic Table: 1 Mux B/C,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,CLB HE Logic Table: 1 Mux C/D/Q Bit: 0,CLB HE Logic Table: 1 Mux C/D/Q Bit: 1,CLB HD Logic Table: 2 Mux C/D/Q Bit: 1,CLB HD Logic Table: 2 Mux C/D/Q Bit: 0,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,CLB HD Logic Table: 2 Mux B/C,CLB HD Logic Table: 2 Mux A/B,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,CLB HD Logic Table: 1 Mux A/B,CLB HD Logic Table: 1 Mux B/C,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,CLB HD Logic Table: 1 Mux C/D/Q Bit: 0,CLB HD Logic Table: 1 Mux C/D/Q Bit: 1,----- NOT USED -----,----- NOT USED -----,CLB HC Logic Table: 2 Mux C/D/Q Bit: 1,CLB HC Logic Table: 2 Mux C/D/Q Bit: 0,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,CLB HC Logic Table: 2 Mux B/C,CLB HC Logic Table: 2 Mux A/B,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,CLB HC Logic Table: 1 Mux A/B,CLB HC Logic Table: 1 Mux B/C,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,CLB HC Logic Table: 1 Mux C/D/Q Bit: 0,CLB HC Logic Table: 1 Mux C/D/Q Bit: 1,CLB HB Logic Table: 2 Mux C/D/Q Bit: 1,CLB HB Logic Table: 2 Mux C/D/Q Bit: 0,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,CLB HB Logic Table: 2 Mux B/C,CLB HB Logic Table: 2 Mux A/B,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,CLB HB Logic Table: 1 Mux A/B,CLB HB Logic Table: 1 Mux B/C,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,CLB HB Logic Table: 1 Mux C/D/Q Bit: 0,CLB HB Logic Table: 1 Mux C/D/Q Bit: 1,CLB HA Logic Table: 2 Mux C/D/Q Bit: 1,CLB HA Logic Table: 2 Mux C/D/Q Bit: 0,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,CLB HA Logic Table: 2 Mux B/C,CLB HA Logic Table: 2 Mux A/B,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,CLB HA Logic Table: 1 Mux A/B,CLB HA Logic Table: 1 Mux B/C,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----,CLB HA Logic Table: 1 Mux C/D/Q Bit: 0,CLB HA Logic Table: 1 Mux C/D/Q Bit: 1,----- NOT USED -----,----- NOT USED -----,----- NOT USED -----
